Account Number,Balance
242830094223,460372.54
240158115703,323055.92
193636873680,Credit
264588648406,923918.43
232146697181,91723.75
173146896330,30351.86
210868754930,553868.28
433793920421,637347.58
251554963525,779050.01
154315187817,377204.19
116641808375,Checking
217785299945,532364.1
752581178918,969325.69
995642011588,Investment
314887786233,Checking
274755667728,Credit
228185471213,Investment
100413962124,665342.02
155030670707,530402.45
503132015842,Savings
302123576344,Savings
375536881555,Savings
196373738834,417892.65
696605146136,20161.52
193195751685,767567.02
545631839813,924176.93
492258086230,Credit
253219743495,793681.1
158570055960,373482.92
530406407279,Credit
177049934690,521126.91
891833084747,160743.94
182606831146,952077.85
621878411368,182941.99
215919184709,792382.91
267356666872,1594.67
913252596076,Checking
280792572618,536344.26
261427095238,943024.22
997667872236,Savings
120425973148,Savings
274151310454,750505.24
161737663693,434873.13
307655968716,571485.04
256475102211,292244.99
190857978130,Checking
418558066441,105083.51
280810532346,Investment
726927436007,Checking
290918803279,Investment
183309492751,718320.85
448881904312,958803.56
130035407641,110803.4
145062201498,Investment
125172946419,231528.31
263304178500,Credit
154772153239,Investment
892848998213,973501.28
262332139742,126943.24
319696184113,Investment
139053295768,130667.9
331731916971,767696.65
202575593529,838336.39
233820410830,442329.77
145328817393,Checking
271457860734,454926.02
716312897659,Credit
195814107570,52658.33
244598402126,536344.03
337760287859,Savings
912711420016,462455.68
313242851197,602867.24
198070165429,176958.8
184395061991,259275.14
200429986189,Checking
405851804728,Savings
182375444729,Savings
805515395253,124320.7
249818553468,Checking
269228883220,Credit
134770936837,994593.81
208691680276,267962.55
129079081764,Checking
810903675686,671485.55
154418694647,Savings
180106299861,Savings
223315739574,Credit
280727316717,37982.7
191702933364,559792.61
221013330000,57777.63
469606361904,517280.91
324519893531,283465.75
211665265475,Credit
200559422712,686465.16
167921156626,Credit
253935907258,714803.47
947299608142,Checking
319156398364,Checking
270075119578,703469.29
507386948063,Savings
269290093228,54491.91
632920771121,669833.58
192951458242,129456.31
167293096649,Checking
300629719637,380466.84
185826852938,Credit
112713326981,445850.42
237133526657,648374.56
296355656010,946824.78
276931704457,Credit
264432872883,Credit
198909432251,567216.09
327963543480,44702.07
195687779582,Credit
241041858421,373413.99
100468572842,422088.2
134005274821,Credit
847265319188,55103.63
121017487488,695243.34
814722472551,466326.4
747527905597,500413.85
222913727025,872473.14
404110939912,32703.89
255978088014,66364.93
861868327278,827463.6
154019782681,Checking
178064321300,334559.32
319470839766,651140.8
280529170571,344658.88
289023423953,Checking
604781789318,Credit
242451292319,801295.5
791440166045,161178.44
140428232744,59719.76
314136025743,294992.61
314476693214,149974.0
617549266743,364009.23
179700153881,644071.17
186651169960,700693.68
253310503023,896050.31
696164136932,352858.33
148807915796,974380.08
296632015672,444087.2
272852678408,21117.9
781459123966,461019.25
154463322146,151291.66
274801089369,507099.73
229348637244,941392.41
499273513470,Investment
166776174264,28608.81
230482071029,Savings
319244064517,677337.41
293575272169,861255.2
239191894694,378911.23
325480038768,913686.17
130388785392,Checking
326659151555,369922.48
637812834299,Savings
120493822163,408393.79
269362094579,68417.37
160970499558,Investment
970697640568,585894.54
720296573125,169940.19
298007671332,Checking
189727331665,Savings
191738567574,636711.37
544495571508,Credit
872935173854,169737.33
395410274069,381871.53
114510540221,793461.78
861389856555,Savings
112025321724,417415.78
592951815053,929391.17
121240753949,836752.29
283417739404,459429.79
175936829324,Investment
199267886180,Checking
184275944432,Checking
110668325595,206265.5
155874190704,985516.03
671299665567,Credit
241133887579,950159.15
189246530902,Credit
246803818862,316480.26
299378106613,Checking
306257084143,655666.05
190690516323,240319.13
177764691976,36711.5
943468358778,Credit
401028811596,639828.13
355531276564,871712.13
151492018161,57831.98
254720336222,439515.63
630699750637,Credit
197347518498,Checking
895828592661,Savings
373914745324,Investment
172431804707,723246.84
931218465901,296691.94
327344763712,859377.91
107535826020,Checking
128958414642,Investment
797004729692,311438.92
158867146064,Investment
206355084041,271331.87
246968957545,Investment
168875214432,557468.67
216731525886,Savings
695657600111,848610.35
291296992331,Checking
282028143555,Checking
164745467276,63584.72
152333241247,Investment
329982944447,917264.36
332088092776,330794.85
274486825574,445373.54
142622035405,474009.46
127614305044,513158.52
771640741061,696704.27
200439185351,462485.98
769673492839,Investment
870595995503,41741.32
244520853535,291875.58
175861726059,129367.76
144310590529,Checking
328249031051,736046.35
100417729577,903315.91
287835364893,889976.11
117495319525,133051.36
142310521448,460732.45
683346153567,599441.44
253973027653,Savings
307856393290,59830.65
260549722242,562588.88
104342043080,88156.77
272383331286,537539.98
151471293452,824024.31
231803301662,358928.52
106591005553,109186.73
323277736656,Investment
211939090923,852383.53
161409587052,Savings
289352220077,Investment
830045446116,Credit
122880456390,Investment
141561230271,180320.35
219845248321,Checking
103129931546,462261.11
662304344939,882234.87
236693529558,56057.18
192624533273,769573.2
825847349820,Savings
652293385614,947249.83
410161960628,Savings
371083132801,701407.9
127743146519,855577.4
273852359223,752233.03
295428728648,Checking
542679539929,Investment
180373813074,Savings
950598086986,157589.66
327950110299,75535.01
265030764183,Savings
204436970806,873558.9
272499446331,108765.18
322648880429,781779.55
210020977375,838144.42
182501774968,Investment
110772901955,Checking
242475901131,433006.32
341825363952,285454.78
278440283704,Investment
231909300619,Savings
990228839430,Checking
147747670189,478841.2
699790684342,968711.7
120825141095,961378.21
274130584545,870509.69
844365206262,Investment
336442573728,378176.37
211048600408,252.3
193211552740,Checking
194842898382,882961.8
262217470403,Investment
263709767040,57128.64
252871243588,881769.91
319249822869,277733.0
298917406924,Credit
329352793638,430945.93
213989191104,898192.99
181804187883,Investment
185703856491,127141.1
313079757927,7757.16
244772061483,759880.41
208244422744,Investment
314271625818,Investment
271731472681,553089.5
236786510879,Investment
156877643857,44531.53
216477179269,552964.12
317386225805,355254.63
328720840996,Savings
104506796716,Investment
764749129525,Checking
250082916267,306369.79
310177794796,784056.43
321528026984,Investment
959866860120,Checking
316082621691,Checking
737784944539,338133.89
996254210830,768540.56
156204241846,442082.1
197303438802,74064.65
290648376556,Credit
136143733822,911924.38
304130701697,Savings
173433503825,Checking
930706597736,Credit
251011470142,719846.51
146735663552,46688.48
159205939250,Investment
139411219007,641239.97
874117835061,Investment
248005778818,Credit
285574549470,532171.44
325230173308,177259.45
286666757620,97178.46
141674426659,Credit
168830947855,120733.47
282363989299,984527.08
287290288220,148300.31
241311738190,675461.92
392932158776,Savings
240144022345,443717.05
211812489528,Investment
167945141333,Checking
272765303616,Credit
493370266266,912391.01
247800438297,Savings
728694313581,800882.76
134368008558,427132.88
210388566479,Investment
196316009312,164148.86
120611683391,126129.65
879831946840,739246.73
155617020971,Savings
146112324523,940888.13
286033846616,702124.5
113417699833,Credit
277317696438,221067.13
130605750646,Checking
139097196688,Savings
143266608223,Checking
234411845325,598803.04
484772978465,Credit
310983860166,953563.56
118573880818,870255.9
772398551932,889692.63
105231497964,Checking
107615796026,521565.88
325991624019,Credit
176219384511,Credit
103369249883,24511.88
329260315614,649413.02
674940091229,Checking
598746914423,Checking
119723094334,Checking
196492824876,Credit
229007075078,797387.01
912269898173,Credit
216467996676,311911.68
254548779252,866196.46
562762710120,575432.95
334183784344,977747.4
675605169629,134011.9
174470210202,248409.42
199990914306,693634.24
380302620930,Savings
556817199093,Credit
781127336627,950173.15
241310184067,Investment
115638864283,138258.64
356755760122,Investment
277649973286,607895.71
327285270461,Credit
308288854481,664182.46
141232975391,271319.59
228986005920,788556.71
305015121176,810251.72
973176916458,676135.35
271485926036,205155.34
171826241042,833657.85
147830815448,Checking
193109797798,80790.16
269217913626,584176.05
255904767177,555844.63
269375630029,10434.21
329504121491,488741.87
278937765159,Savings
186425788284,618905.44
145265637598,718342.74
141371779451,348349.43
326683706001,Savings
273281447977,857643.71
332992649838,Investment
571563734735,822018.98
208473791744,Credit
205426376991,725988.51
224806560661,123860.17
135621343953,Credit
227477831346,822145.0
262695387765,Investment
281793053713,449547.56
335597567557,Investment
175041930208,750944.99
142192077220,867199.98
293762713670,380443.53
843556453178,309761.95
181931556445,748711.82
185089907077,278265.71
299066620498,Credit
239417387936,397747.45
109361970782,687987.35
216148940972,Savings
989871107098,639763.25
207693404161,Savings
107593828576,686279.22
225737733009,403985.33
257649376761,89201.86
336620640880,Investment
251938269667,Savings
101595705619,906789.81
255853081730,890570.98
310525061540,Credit
321964669989,225196.16
321838109938,Investment
233314965231,275725.39
139065468988,319676.04
339576546902,622378.95
576572505729,Checking
129065905312,Investment
110358933406,730008.35
292607121059,693011.85
172942867749,Savings
230962101514,Savings
334729501420,853332.22
130192871809,372529.55
122076505660,415100.81
124123695689,670119.84
164986070678,994284.18
207251987560,Savings
170327079759,504487.8
136189315044,Credit
132845384805,122403.49
313542365040,998552.05
333703491402,589246.78
622867383364,Checking
203013018640,Investment
205113828789,980755.32
734316606564,Investment
283147563856,386982.49
259573742094,80433.08
215615242747,865874.58
117543195647,Credit
244407014247,11821.26
331695431968,307354.7
141219466042,Credit
287180754840,Savings
106509341453,615280.59
161028011255,807610.66
268382099169,Checking
302193837845,434845.74
289918693498,Credit
268290933625,Checking
257821792539,Investment
187484737939,27688.29
106149886912,Savings
267320820755,492164.02
335761955876,Investment
351380594943,771123.64
174201187394,49094.11
322710665579,319287.26
113463451101,Investment
158997636312,814949.8
205066165757,159260.74
169230415990,807579.28
267212229168,530570.6
644577357107,Investment
259057550617,731634.92
250287909258,Investment
212182841027,148032.29
249245692012,413130.03
178146731744,628224.85
139872702055,Credit
740978354023,923436.17
226843926792,Credit
244243327855,662453.32
113193409641,673511.95
206689922341,515984.06
250995595964,378587.38
299402998556,580740.35
117481559063,Investment
280923560765,861000.43
174596573207,Savings
245386998307,971218.64
110079491654,953411.18
190258377368,Savings
446100159184,206278.14
498425138648,736798.09
330397016701,Savings
447806110735,Investment
123199133596,680166.54
346743676773,Credit
165440371015,Credit
283609659612,954714.95
162884652202,430412.44
113906607610,Checking
704933858519,679379.93
130111474014,290261.09
221639982288,695319.04
247638189318,457078.81
286473209693,Checking
296096683722,883601.39
804605996766,102988.28
172598666235,Savings
111100539773,248359.76
151721853059,Checking
297562683911,810737.87
304220103169,Credit
108660722310,691305.54
117102559723,567009.23
265936663800,Investment
189023140100,748168.42
313626453989,Credit
228735926065,814768.15
333350706953,Savings
251833850458,245187.73
287151315682,Checking
216453369266,Checking
143435008192,75800.89
645363697537,473478.91
231058388796,Savings
110430918811,14905.13
234883247015,200621.43
123428609933,266553.85
136055860376,635110.98
281254713253,835360.47
106569412283,965108.99
371474041835,497179.84
273731580849,529365.29
252066268725,328289.2
230212418127,134828.22
662463446831,Investment
216536168967,Checking
307783227387,387043.59
130344805375,Credit
135156478000,389443.11
121412276824,Checking
508692699029,167.22
882666213793,871993.6
